org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,split,url_norm,video_id,video_key,local_video_path,has_video,download_status,attempts_used,error_message,fps_out,frame_count_out,video_width_out,video_height_out,duration_sec_out,row_index
DUE,due,566.3,63,24,16989,17035,Aug to Oct Voc Captions,774,720.0,30.0,567.833,https://www.youtube.com/watch?v=9g-hioQapYE,due,"[0.019504189491271973, 0.007940918207168579, 1.0, 0.7380839586257935]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17861
DATE(romantic),date,570.1,63,24,17103,17178,Aug to Oct Voc Captions,422,720.0,30.0,572.6,https://www.youtube.com/watch?v=9g-hioQapYE,date,"[0.0156935453414917, 0.06689834594726562, 0.999138355255127, 0.7639483213424683]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17862
HALLOWEEN,halloween,572.833,63,24,17185,17246,Aug to Oct Voc Captions,667,720.0,30.0,574.867,https://www.youtube.com/watch?v=9g-hioQapYE,halloween,"[0.0, 0.06425946950912476, 0.9991099834442139, 0.7562541961669922]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17863
BAT,bat,593.867,63,24,17816,17861,Aug to Oct Voc Captions,957,720.0,30.0,595.367,https://www.youtube.com/watch?v=9g-hioQapYE,bat,"[0.02500823140144348, 0.10115614533424377, 1.0, 0.7312706708908081]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17864
WALK,walk,612.3,63,24,18369,18445,Aug to Oct Voc Captions,80,720.0,30.0,614.833,https://www.youtube.com/watch?v=9g-hioQapYE,walk,"[0.02474936842918396, 0.0, 1.0, 0.8981742858886719]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17865
PARTY,party,618.6,63,24,18558,18612,Aug to Oct Voc Captions,133,720.0,30.0,620.4,https://www.youtube.com/watch?v=9g-hioQapYE,party,"[0.0231207013130188, 0.013459116220474243, 1.0, 0.7899969816207886]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17866
AUTUMN/FALL,autumn,623.8,63,24,18714,18780,Aug to Oct Voc Captions,433,720.0,30.0,626.0,https://www.youtube.com/watch?v=9g-hioQapYE,autumn,"[0.03448241949081421, 0.0529656708240509, 1.0, 0.7562470436096191]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17867
BROOM,sweep,630.367,63,24,18911,18975,Aug to Oct Voc Captions,468,720.0,30.0,632.5,https://www.youtube.com/watch?v=9g-hioQapYE,sweep,"[0.005940675735473633, 0.061902403831481934, 1.0, 0.8054728507995605]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17868
DEAD/DEATH,die,633.1,63,24,18993,19045,Aug to Oct Voc Captions,218,720.0,30.0,634.833,https://www.youtube.com/watch?v=9g-hioQapYE,die,"[0.012695640325546265, 0.05142098665237427, 0.9998066425323486, 0.7749362587928772]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17869
CANDLE,candle,637.967,63,24,19139,19203,Aug to Oct Voc Captions,722,720.0,30.0,640.1,https://www.youtube.com/watch?v=9g-hioQapYE,candle,"[0.010824739933013916, 0.06181451678276062, 0.9992960095405579, 0.764645516872406]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17870
MOVIE,movie,640.867,63,24,19226,19284,Aug to Oct Voc Captions,141,720.0,30.0,642.8,https://www.youtube.com/watch?v=9g-hioQapYE,movie,"[0.03161856532096863, 0.07660120725631714, 0.9981521368026733, 0.7765079736709595]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17871
RUN,run,657.433,63,24,19723,19803,Aug to Oct Voc Captions,169,720.0,30.0,660.1,https://www.youtube.com/watch?v=9g-hioQapYE,run,"[0.027366608381271362, 0.056979477405548096, 1.0, 0.9069774746894836]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17872
FOLLOW,follow,661.067,63,24,19832,19929,Aug to Oct Voc Captions,959,720.0,30.0,664.3,https://www.youtube.com/watch?v=9g-hioQapYE,follow,"[0.03814294934272766, 0.04140326380729675, 1.0, 1.0]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17873
BRAVE,brave,665.1,63,24,19953,20000,Aug to Oct Voc Captions,877,720.0,30.0,666.667,https://www.youtube.com/watch?v=9g-hioQapYE,brave,"[0.03550112247467041, 0.01722094416618347, 0.9997231960296631, 0.7626802921295166]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17874
PUMPKIN,pumpkin,674.433,63,24,20233,20290,Aug to Oct Voc Captions,642,720.0,30.0,676.333,https://www.youtube.com/watch?v=9g-hioQapYE,melon,"[0.03904363512992859, 0.0, 0.9993152618408203, 0.767099142074585]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17875
AWFUL,awful,686.433,63,24,20593,20647,Aug to Oct Voc Captions,231,720.0,30.0,688.233,https://www.youtube.com/watch?v=9g-hioQapYE,awful,"[0.0412752628326416, 0.0019455552101135254, 0.9977720975875854, 0.7786251306533813]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17876
TAKE-OFF,take off,713.467,63,24,21404,21483,Aug to Oct Voc Captions,975,720.0,30.0,716.1,https://www.youtube.com/watch?v=9g-hioQapYE,take off,"[0.026059329509735107, 0.0, 1.0, 0.7924196720123291]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17877
NIGHT,night,742.533,63,24,22276,22351,Aug to Oct Voc Captions,99,720.0,30.0,745.033,https://www.youtube.com/watch?v=9g-hioQapYE,night,"[0.027382999658584595, 0.03596681356430054, 0.9993120431900024, 0.7764971256256104]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17878
HIDE,hid,765.267,63,24,22958,23014,Aug to Oct Voc Captions,881,720.0,30.0,767.133,https://www.youtube.com/watch?v=9g-hioQapYE,hid,"[0.03604763746261597, 0.040103256702423096, 0.9980749487876892, 0.8199073076248169]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17879
DISAPPEAR,disappear,768.5,63,24,23055,23133,Aug to Oct Voc Captions,953,720.0,30.0,771.1,https://www.youtube.com/watch?v=9g-hioQapYE,disappear,"[0.021246016025543213, 0.06307658553123474, 0.9996968507766724, 0.7738604545593262]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17880
DARK,dark,775.267,63,24,23258,23331,Aug to Oct Voc Captions,488,720.0,30.0,777.7,https://www.youtube.com/watch?v=9g-hioQapYE,dark,"[0.01603144407272339, 0.02614787220954895, 0.9999406337738037, 0.7923121452331543]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17881
BRIGHT,bright,778.533,63,24,23356,23421,Aug to Oct Voc Captions,584,720.0,30.0,780.7,https://www.youtube.com/watch?v=9g-hioQapYE,bright,"[0.0006555616855621338, 0.0, 1.0, 0.8074088096618652]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17882
FRIEND,friend,781.433,63,24,23443,23498,Aug to Oct Voc Captions,17,720.0,30.0,783.267,https://www.youtube.com/watch?v=9g-hioQapYE,friend,"[0.0, 0.020621508359909058, 0.9988195300102234, 0.7956974506378174]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17883
TIME,time,786.2,63,24,23586,23628,Aug to Oct Voc Captions,116,720.0,30.0,787.6,https://www.youtube.com/watch?v=9g-hioQapYE,time,"[0.0019161105155944824, 0.0515190064907074, 0.9991752505302429, 0.7625277042388916]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17884
DIFFERENT,different,788.6,63,24,23658,23714,Aug to Oct Voc Captions,55,720.0,30.0,790.467,https://www.youtube.com/watch?v=9g-hioQapYE,but,"[0.02108532190322876, 0.010872483253479004, 0.9987606406211853, 0.781479001045227]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17885
COOL,cool,791.2,63,24,23736,23795,Aug to Oct Voc Captions,240,720.0,30.0,793.167,https://www.youtube.com/watch?v=9g-hioQapYE,cool,"[0.004778772592544556, 0.04732838273048401, 0.9988990426063538, 0.8037179112434387]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17886
THINK,think,793.967,63,24,23819,23890,Aug to Oct Voc Captions,345,720.0,30.0,796.333,https://www.youtube.com/watch?v=9g-hioQapYE,think,"[0.01195681095123291, 0.0, 0.9992313385009766, 0.7676809430122375]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17887
DO-DO,do,800.067,63,24,24002,24060,Aug to Oct Voc Captions,796,720.0,30.0,802.0,https://www.youtube.com/watch?v=9g-hioQapYE,do,"[0.005201756954193115, 0.05562269687652588, 0.9990097880363464, 0.785386323928833]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17888
FAMILY,family,802.8,63,24,24084,24137,Aug to Oct Voc Captions,44,720.0,30.0,804.567,https://www.youtube.com/watch?v=9g-hioQapYE,family,"[0.02754226326942444, 0.09109252691268921, 0.9996551275253296, 0.7886786460876465]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17889
WANT,want,814.1,63,24,24423,24468,Aug to Oct Voc Captions,8,720.0,30.0,815.6,https://www.youtube.com/watch?v=9g-hioQapYE,want,"[0.023943036794662476, 0.0, 1.0, 0.7730467319488525]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17890
DON'T-WANT,not want,816.467,63,24,24494,24542,Aug to Oct Voc Captions,250,720.0,30.0,818.067,https://www.youtube.com/watch?v=9g-hioQapYE,not want,"[0.025088369846343994, 0.01935213804244995, 0.9980913400650024, 0.7981041669845581]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17891
HELP,help,818.567,63,24,24557,24618,Aug to Oct Voc Captions,50,720.0,30.0,820.6,https://www.youtube.com/watch?v=9g-hioQapYE,help,"[0.011531054973602295, 0.06971323490142822, 0.9994844198226929, 0.7529795169830322]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17892
NICE,nice,821.533,63,24,24646,24683,Aug to Oct Voc Captions,1,720.0,30.0,822.767,https://www.youtube.com/watch?v=9g-hioQapYE,nice,"[0.013529449701309204, 0.05823346972465515, 0.9981156587600708, 0.7520006895065308]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17893
MEET,meet,823.8,63,24,24714,24768,Aug to Oct Voc Captions,107,720.0,30.0,825.6,https://www.youtube.com/watch?v=9g-hioQapYE,meet,"[0.04609552025794983, 0.07421168684959412, 0.99802166223526, 0.757347583770752]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17894
CHAIR,sit,832.867,63,24,24986,25052,Aug to Oct Voc Captions,18,720.0,30.0,835.067,https://www.youtube.com/watch?v=9g-hioQapYE,sit,"[0.02619132399559021, 0.027181416749954224, 0.997812032699585, 0.7713974714279175]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17895
PAY-ATTENTION,focus,835.867,63,24,25076,25149,Aug to Oct Voc Captions,313,720.0,30.0,838.3,https://www.youtube.com/watch?v=9g-hioQapYE,focus,"[0.011497676372528076, 0.053594499826431274, 0.9985519647598267, 0.7884839773178101]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17896
HOW-MANY,how_many,842.1,63,24,25263,25331,Aug to Oct Voc Captions,176,720.0,30.0,844.367,https://www.youtube.com/watch?v=9g-hioQapYE,how_many,"[0.006743282079696655, 0.07592836022377014, 1.0, 0.7915062308311462]",1280.0,,val,https://www.youtube.com/watch?v=9g-hioQapYE,9g-hioQapYE,9g-hioQapYE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_s7uyhswc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9g-hioQapYE']' returned non-zero exit status 1.",,,,,,17897
